Balikpapan |{-1.25 116.83333333333333||-1.2635388888888888 116.82788333333333}|
|{Wonsan||원산||원산시}| |{39.1475 127.44611111111111||39.187222222222225 127.40777777777778}|
|{Jammu||जम्मू}| |{32.69611111111111 75.14694444444444||32.73 74.87}|
Arcadia |{44.25194444444445 -91.49472222222222||44.25194444444445 -91.495}|
Rosario |{-32.95 -60.666666666666664||-32.95055555555555 -60.704166666666666}|
|San Salvador de Jujuy| |{-24.183333333333334 -65.3||-24.4 -65.08333333333333}|
Corrientes |{-27.43888888888889 -58.7675||-27.483333333333334 -58.81666666666667}|
|{Sylhet||Sylhet City Corporation||সিলেট (Silēţ)}| |{24.8917 91.8833||24.897777777777776 91.87138888888889}|
|{Ciudad de Iquitos||Iquitos}| |{-3.7333333333333334 -73.25||-3.75 -73.25}|
|{Meizhou||梅州||梅州市}| |{23.35 116.66666666666667||24.277 116.116}|
|Cuatro Ciénegas de Carranza| |{26.983333333333334 -102.05||26.98611111111111 -102.0663888888889}|
Castaños |{26.783333333333335 -101.41666666666667||26.784166666666668 -101.43277777777777}|
Karimnagar |{18.43 79.15||18.436944444444446 79.12416666666667}|
Chambly |{45.45 -73.28333333333333||45.45 -73.29083333333334}|
Paraná |{-31.733333333333334 -60.53333333333333||-31.78527777777778 -60.469166666666666}|
Trelew |{-43.25 -65.3||-43.25694444444444 -65.31138888888889}|
Amravati |{20.925833333333333 77.76472222222222||20.93 77.75}|
|{Hwaseong||화성}| |{37.19972222222222 126.8313888888889||37.2 126.76666666666667}|
Kohima |{25.67 94.12||25.6701 94.1077}|
Alibagh |{18.64 72.88||18.64138888888889 72.87222222222222}|
|{Bijapur||ಬಿಜಾಪುರ}| |{16.82 75.72||16.83 75.7}|
NULL |{43.86666666666667 126.55||44.083333333333336 126.46666666666667}|
Chhatarpur |{24.9 79.6||24.915709 79.582214}|
Blokzijl |{52.71666666666667 5.966666666666667||52.72638888888889 5.961666666666667}|
|{Bidar||ಬೀದರ್}| |{17.9 77.55||17.915 77.519}|
|{Vitina||Витина / VitinaViti / Vitia}| |{42.3 21.383333333333333||42.31666666666667 21.35}|
|{Andong||안동}| |{36.55916666666667 128.7288888888889||36.56666666666667 128.71666666666667}|
|{faizabad||فیض آباد||फ़ैज़ाबाद}| |{26.72972222222222 82.13805555555555||26.78 82.13}|
|Concordia Entre Ríos Argentina| |{-31.3 -58.0||-31.4 -58.03333333333333}|
Thoothukudi |{8.53 78.36||8.81 78.14}|
|{||Assab}| |{13.007777777777777 42.74111111111111||13.016666666666667 42.733333333333334}|
|{Arak||اراک}| |{34.08 49.7||34.09166666666667 49.689166666666665}|
|{Natanz||نطنز}| |{33.513333333333335 51.91638888888889||33.71666666666667 51.71666666666667}|
NULL |{30.653333333333332 111.32222222222222||30.716666666666665 111.28333333333333}|
|{Pingzhen||Pingzhen City · 平鎮市||平鎮}| |{24.929408 121.205292||24.94396111111111 121.21606388888888}|
|{Ecatepec||San Cristóbal Ecatepec de Morelos}| |{19.6 -99.05||19.60972222222222 -99.06}|
|{Gaya||गया}| |{24.75 85.01||24.78 85.0}|
Ambikapur |{23.12 83.2||23.2 83.03333333333333}|
|{Guaymas||Guaymas de Zaragoza}| |{27.918333333333333 -110.89888888888889||27.966666666666665 -110.96666666666667}|
|{Lipjan (Lipjani)||Lipljan||Липљан (Lipljan)}| |{42.53 21.13861111111111||42.53333333333333 21.1}|
|{Bandar Eng'd a Pagadian||City of Pagadian||Ciudad de Pagadián||Dakbayan sa Pagadian}| |7.828333333333333 123.3346138888889|
|{Tai'an||泰安||泰安市}| |{36.166666666666664 117.11666666666666||36.2 117.08333333333333}|
|{Muzaffarpur||bhojpuri film's city}| |{26.07 85.45||26.12 85.4}|
|{Wenchang||文昌}| |{19.620833333333334 110.75138888888888||19.627 110.731}|
Jiwani |{25.05 61.733333333333334||25.3 61.44}|
|{Jincheng||晋城||晋城市}| |{35.5 112.85||35.516666666666666 112.83333333333333}|
|{Malegaon||मालेगाव}| |{18.42 77.53||20.55 74.55}|
Malargüe |{-34.765 -70.2863888888889||-35.475 -69.58333333333333}|
Damoh |{21.88 80.78||23.84 79.45}|
Posadas |{-27.36638888888889 -55.89416666666666||-27.366666666666667 -55.96666666666667}|
|{Keren||ከረን}| |{15.777777777777779 38.45805555555555||15.783333333333333 38.45}|
|{Qitaihe||七台河市}| |{45.766666666666666 131.0||45.8 130.85}|
Dimapur |{25.9125 93.74166666666666||25.92 93.73}|
|{Thanesar||थानेसर}| |{29.965717 76.837006||29.98 76.82}|
Jamalpur |{25.3 86.5||25.314236 86.489525}|
Valenzuela |{-23.583333333333332 -56.86666666666667||-25.583333333333332 -56.86666666666667}|
|{Brookhaven||North Atlanta Georgia}| |{33.85916666666667 -84.33888888888889||33.87972222222222 -84.35166666666667}|
Senneterre |{48.38333333333333 -77.23333333333333||48.391666666666666 -77.2388888888889}|
Sagamu |{12.266666666666667 6.55||6.766666666666667 3.5833333333333335}|
Bhusawal |{21.04737777777778 75.787775||21.05 75.77}|
|City of Ponta Grossa Paraná Brazil| |{-25.099444444444444 -50.15833333333333||-25.416666666666668 -49.25}|
Ballia |{25.44 84.11||25.45 84.1}|
|{Dhiban||ذيبان}| |{31.49888888888889 35.785555555555554||31.5 35.78333333333333}|
Bermeo |{43.42033333333333 -2.722||43.422777777777775 -2.7255555555555553}|
|{Wai||वाई}| |{17.93 73.9||17.94 73.88}|
|San Martín de los Andes| |{-40.083333333333336 -71.13333333333334||-40.166666666666664 -71.35}|
|Curuzú Cuatiá| |{-29.783333333333335 -58.016666666666666||-29.783333333333335 -58.083333333333336}|
Villaguay |{-31.85 -59.016666666666666||-31.85 -59.083333333333336}|
Satna |{24.16 80.83||24.34 80.55}|
Actopan |{20.267 -98.933||20.27 -98.945}|
|São José| |{-27.6 -48.61666666666667||-27.615 -48.62777777777778}|
Umaria |{23.38 80.28||23.42 78.63}|
Torres |{-29.326666666666668 -49.7675||-29.341944444444444 -49.72972222222222}|
|{Bongaigaon||বঙাইগাঁও}| |{26.47 90.57||26.48 90.56}|
Madiun |{-7.2652777777777775 112.7425||-7.616666666666667 111.51666666666667}|
Taranagar |{28.66888888888889 75.04055555555556||28.68 75.03}|
Purwokerto |{-7.433333333333334 109.23333333333333||-7.441388888888889 109.24438611111111}|
Mormugão |{15.25 73.98||15.4 73.8}|
|{Huangshi||黄石||黄石市}| |{30.156388888888888 114.93472222222222||30.216666666666665 115.08333333333333}|
Tarapur |{17.7 75.47||19.85 72.7}|
|{Baraut||बडौत}| |{29.16722222222222 77.4413888888889||29.6 77.16}|
|{Souf||مدينة سوف}| |{32.272280555555554 35.891397222222224||32.30561388888889 35.88361111111111}|
|{Hunagunda||ಹುನಗುಂದ}| |{16.0619 76.0603||16.07 76.05}|
|{Manuguru||మణుగూరు}| |{17.937255 80.81852||17.98138888888889 80.75}|
|Summerset South Dakota| |{44.19 -103.34388888888888||44.1975 -103.34555555555555}|
Channapatna |{12.65 77.22||12.653 77.205}|
|{Awantipora||अवन्तिपुर}| |{33.92 75.02||33.9232602 75.012846}|
|{Bannur||Bannur (ಬನ್ನೂರ್)}| |{12.2548 76.907||12.33 76.86}|
Gajraula |{28.834722222222222 78.24388888888889||28.85 78.23}|
|{Sariwon||사리원||사리원시}| |{38.506388888888885 125.75972222222222||38.50778 125.75444}|
Kalliasseri |{11.95 75.35||12.0 75.29}|
Kandukur |{15.216665 79.91667||17.07 78.49}|
